User ID,Height (cm),Weight (kg),Chest (cm),Waist (cm),Hip (cm),Age,Gender,Product ID,Category,Size Purchased,Fit Feedback,Return/Exchange Date,Reason for Return,Size Exchanged,Final Outcome,Cluster ID,Cluster Description,Brand ID,Generated Size Chart,Confidence Scores
9573,172,50,98,88,101,41,Female,104,Tops,L,1,2023-07-20,Changed Mind,XL,Returned,C04,Average Build,B04,"S: 0.92, M: 0.87",High
9574,173,52,89,75,87,22,Male,135,Tops,L,0,2023-07-25,N/A,L,Kept,C04,Athletic Build,B01,"XS: 0.90, S: 0.85",Medium
9575,154,71,107,69,107,33,Male,165,Tops,M,0,2023-07-20,N/A,M,Returned,C04,Petite,B02,"XS: 0.90, S: 0.85",High
9576,154,57,108,83,88,24,Male,176,Dresses,L,0,2023-07-30,N/A,M,Kept,C04,Tall and Athletic,B03,"S: 0.92, M: 0.87",Medium
9577,166,67,84,85,102,34,Male,129,Tops,XL,0,2023-07-15,Incorrect Size,S,Kept,C01,Petite,B03,"L: 0.93, XL: 0.86",Medium
9578,179,74,90,82,108,49,Male,172,Dresses,M,0,2023-07-15,N/A,XL,Returned,C01,Athletic Build,B04,"S: 0.92, M: 0.87",High
9579,158,69,107,75,111,28,Female,172,Tops,L,1,2023-07-25,Changed Mind,L,Returned,C01,Petite,B04,"M: 0.95, L: 0.80",Low
9580,155,80,107,91,85,34,Male,176,Bottoms,S,1,N/A,Defective,S,Returned,C01,Athletic Build,B02,"S: 0.92, M: 0.87",Low
9581,174,79,88,75,113,38,Female,136,Dresses,XS,0,2023-08-01,Changed Mind,S,Kept,C02,Average Build,B03,"M: 0.95, L: 0.80",Medium
9582,168,65,95,70,109,35,Male,134,Dresses,M,1,2023-08-01,N/A,M,Kept,C01,Tall and Athletic,B01,"S: 0.92, M: 0.87",Medium
9583,165,51,105,65,89,27,Male,136,Dresses,S,0,2023-08-01,N/A,M,Returned,C03,Athletic Build,B01,"S: 0.92, M: 0.87",Low
9584,170,66,106,86,102,34,Female,155,Tops,XS,0,2023-07-30,Changed Mind,M,Kept,C04,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Medium
9585,151,59,84,93,97,30,Male,104,Bottoms,XL,0,N/A,Defective,N/A,Kept,C01,Tall and Athletic,B01,"S: 0.92, M: 0.87",Medium
9586,159,56,94,85,98,42,Male,111,Dresses,S,0,2023-07-15,Changed Mind,L,Kept,C03,Petite,B02,"L: 0.93, XL: 0.86",Low
9587,165,58,93,93,104,23,Female,159,Dresses,XL,1,N/A,N/A,L,Returned,C04,Athletic Build,B02,"S: 0.92, M: 0.87",Medium
9588,186,66,88,73,87,40,Female,103,Tops,XL,1,2023-07-20,N/A,XL,Returned,C03,Petite,B03,"L: 0.93, XL: 0.86",Low
9589,164,58,99,93,107,43,Male,174,Tops,S,0,2023-08-01,Incorrect Size,N/A,Returned,C04,Average Build,B04,"S: 0.92, M: 0.87",High
9590,162,58,105,94,90,29,Female,112,Bottoms,S,1,2023-07-20,Defective,XL,Kept,C02,Average Build,B01,"XS: 0.90, S: 0.85",High
9591,162,86,84,71,111,42,Male,173,Dresses,M,1,2023-07-25,Defective,XL,Kept,C02,Athletic Build,B01,"M: 0.95, L: 0.80",Medium
9592,181,73,94,70,112,45,Male,121,Dresses,XL,0,N/A,N/A,N/A,Returned,C03,Tall and Athletic,B01,"L: 0.93, XL: 0.86",High
9593,157,88,88,91,95,29,Male,198,Dresses,S,0,2023-07-25,Incorrect Size,N/A,Kept,C04,Petite,B03,"S: 0.92, M: 0.87",Medium
9594,167,60,83,92,93,21,Female,122,Dresses,XL,0,2023-07-20,Incorrect Size,N/A,Returned,C02,Athletic Build,B03,"M: 0.95, L: 0.80",Low
9595,185,57,100,87,104,27,Female,118,Dresses,L,1,2023-08-01,Incorrect Size,XL,Returned,C02,Athletic Build,B02,"M: 0.95, L: 0.80",High
9596,175,74,100,74,112,27,Male,106,Bottoms,L,1,2023-07-20,Incorrect Size,L,Returned,C04,Petite,B04,"S: 0.92, M: 0.87",Medium
9597,159,51,83,69,103,28,Male,189,Dresses,L,1,2023-07-25,Changed Mind,XL,Kept,C02,Tall and Athletic,B03,"M: 0.95, L: 0.80",High
9598,180,59,99,65,91,21,Female,179,Tops,XL,0,2023-07-20,Incorrect Size,S,Returned,C02,Average Build,B01,"L: 0.93, XL: 0.86",High
9599,182,73,106,79,106,33,Male,165,Dresses,XL,1,N/A,Defective,M,Kept,C01,Athletic Build,B02,"L: 0.93, XL: 0.86",Medium
9600,178,65,100,89,105,39,Female,155,Dresses,S,0,2023-07-30,Changed Mind,L,Returned,C01,Athletic Build,B01,"L: 0.93, XL: 0.86",Low
9601,154,68,107,69,94,21,Female,140,Dresses,S,0,2023-07-30,N/A,S,Kept,C03,Average Build,B01,"L: 0.93, XL: 0.86",Low
9602,162,80,101,84,91,23,Female,182,Dresses,M,0,2023-07-20,Defective,L,Returned,C03,Average Build,B04,"M: 0.95, L: 0.80",Low
9603,150,60,86,70,89,22,Female,152,Dresses,M,1,2023-07-30,Changed Mind,S,Kept,C03,Petite,B01,"XS: 0.90, S: 0.85",High
9604,172,55,94,69,109,42,Female,144,Bottoms,M,1,2023-07-30,Defective,M,Kept,C02,Petite,B02,"M: 0.95, L: 0.80",Medium
9605,189,55,101,81,112,33,Male,195,Tops,XS,0,2023-07-30,Changed Mind,M,Returned,C01,Tall and Athletic,B04,"L: 0.93, XL: 0.86",High
9606,152,81,96,82,88,40,Female,162,Bottoms,L,1,2023-08-01,Defective,L,Kept,C04,Average Build,B02,"XS: 0.90, S: 0.85",High
9607,152,88,97,68,101,35,Female,184,Tops,XL,0,2023-08-01,Incorrect Size,XL,Kept,C04,Average Build,B02,"XS: 0.90, S: 0.85",High
9608,156,62,86,88,110,34,Female,189,Tops,L,1,2023-07-20,Incorrect Size,S,Kept,C04,Average Build,B02,"M: 0.95, L: 0.80",High
9609,185,52,109,85,112,26,Male,197,Tops,XL,0,2023-07-30,Defective,M,Kept,C03,Average Build,B03,"M: 0.95, L: 0.80",Low
9610,184,84,98,87,89,37,Female,174,Dresses,XS,1,2023-07-25,Defective,S,Kept,C01,Tall and Athletic,B01,"S: 0.92, M: 0.87",Medium
9611,164,87,107,66,101,39,Female,129,Bottoms,XL,1,2023-08-01,N/A,N/A,Kept,C03,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Medium
9612,189,66,89,72,112,25,Female,119,Tops,M,1,2023-07-25,Incorrect Size,XL,Kept,C02,Tall and Athletic,B04,"M: 0.95, L: 0.80",Low
9613,152,52,106,69,113,47,Male,128,Tops,L,1,2023-07-30,N/A,XL,Kept,C01,Petite,B02,"XS: 0.90, S: 0.85",High
9614,178,83,92,68,101,40,Male,191,Dresses,L,0,2023-07-15,N/A,L,Kept,C04,Athletic Build,B01,"L: 0.93, XL: 0.86",Medium
9615,179,61,81,89,101,35,Male,119,Dresses,L,1,2023-07-15,Incorrect Size,S,Returned,C03,Average Build,B04,"S: 0.92, M: 0.87",High
9616,188,73,101,86,85,30,Female,131,Bottoms,XS,1,2023-07-25,N/A,S,Returned,C01,Petite,B03,"XS: 0.90, S: 0.85",High
9617,167,55,106,78,108,21,Female,154,Tops,L,1,2023-07-25,Incorrect Size,M,Returned,C04,Tall and Athletic,B02,"S: 0.92, M: 0.87",Medium
9618,160,60,99,68,86,47,Male,199,Tops,S,0,2023-07-30,N/A,N/A,Kept,C01,Tall and Athletic,B04,"S: 0.92, M: 0.87",Low
9619,187,76,107,72,109,42,Male,162,Tops,M,0,2023-07-20,Changed Mind,N/A,Kept,C02,Petite,B04,"L: 0.93, XL: 0.86",Medium
9620,189,73,90,67,107,21,Female,114,Bottoms,M,1,2023-07-25,N/A,S,Returned,C04,Petite,B03,"L: 0.93, XL: 0.86",High
9621,150,67,84,78,114,33,Male,150,Dresses,XL,0,2023-07-30,Changed Mind,M,Returned,C01,Petite,B04,"XS: 0.90, S: 0.85",Low
9622,178,76,85,93,111,28,Male,159,Dresses,XS,1,2023-07-25,Incorrect Size,XL,Returned,C04,Petite,B03,"L: 0.93, XL: 0.86",High
9623,159,70,82,90,103,42,Male,170,Bottoms,XL,0,2023-08-01,Defective,L,Kept,C04,Athletic Build,B03,"M: 0.95, L: 0.80",High
9624,177,83,80,82,93,31,Female,158,Dresses,XL,0,2023-07-25,Changed Mind,XL,Returned,C02,Tall and Athletic,B03,"S: 0.92, M: 0.87",Low
9625,180,82,82,87,104,22,Male,109,Tops,M,1,2023-07-30,Defective,N/A,Returned,C01,Athletic Build,B01,"M: 0.95, L: 0.80",Low
9626,168,67,82,94,107,41,Male,157,Tops,S,1,2023-07-30,Defective,N/A,Kept,C04,Petite,B03,"M: 0.95, L: 0.80",Medium
9627,152,52,101,76,99,24,Male,141,Bottoms,XS,1,N/A,Defective,S,Kept,C02,Petite,B01,"L: 0.93, XL: 0.86",Low
9628,185,73,83,79,103,47,Female,127,Dresses,XS,0,2023-07-20,Incorrect Size,N/A,Returned,C01,Petite,B02,"M: 0.95, L: 0.80",Low
9629,164,50,86,84,89,28,Female,158,Bottoms,XS,1,2023-08-01,Changed Mind,M,Kept,C04,Petite,B02,"L: 0.93, XL: 0.86",High
9630,182,55,108,84,97,48,Male,181,Bottoms,S,1,N/A,N/A,XL,Kept,C03,Athletic Build,B01,"L: 0.93, XL: 0.86",Low
9631,175,68,94,90,88,22,Male,168,Dresses,XS,0,N/A,Incorrect Size,S,Returned,C02,Petite,B04,"L: 0.93, XL: 0.86",High
9632,165,71,90,73,97,37,Male,158,Bottoms,L,0,N/A,Incorrect Size,M,Returned,C01,Tall and Athletic,B03,"M: 0.95, L: 0.80",Low
9633,185,57,97,66,90,21,Male,124,Tops,S,0,N/A,Incorrect Size,M,Kept,C04,Petite,B04,"S: 0.92, M: 0.87",Low
9634,182,54,91,65,96,23,Male,180,Bottoms,XL,1,2023-08-01,N/A,L,Kept,C04,Tall and Athletic,B04,"M: 0.95, L: 0.80",High
9635,169,58,83,79,113,32,Female,162,Tops,L,1,N/A,Changed Mind,N/A,Returned,C02,Tall and Athletic,B03,"XS: 0.90, S: 0.85",Low
9636,162,70,103,87,93,36,Male,181,Tops,XL,0,2023-08-01,Defective,N/A,Kept,C02,Average Build,B03,"L: 0.93, XL: 0.86",High
9637,182,77,90,79,99,28,Male,167,Bottoms,XS,1,2023-07-25,Incorrect Size,M,Returned,C02,Average Build,B01,"L: 0.93, XL: 0.86",Medium
9638,154,53,85,92,105,38,Female,103,Tops,S,0,N/A,Changed Mind,S,Returned,C04,Tall and Athletic,B03,"S: 0.92, M: 0.87",Medium
9639,186,73,105,72,99,33,Female,151,Bottoms,L,1,2023-07-30,Changed Mind,M,Returned,C03,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Medium
9640,163,57,98,67,101,32,Male,199,Bottoms,S,1,2023-08-01,Incorrect Size,M,Returned,C01,Tall and Athletic,B01,"S: 0.92, M: 0.87",High
9641,176,66,105,66,113,24,Female,167,Dresses,S,1,2023-07-20,N/A,N/A,Kept,C03,Petite,B01,"XS: 0.90, S: 0.85",Low
9642,172,83,107,68,89,37,Female,180,Bottoms,S,1,2023-07-15,N/A,XL,Kept,C02,Athletic Build,B02,"XS: 0.90, S: 0.85",High
9643,163,69,97,82,89,43,Male,157,Tops,XL,1,2023-07-15,Incorrect Size,N/A,Returned,C01,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Low
9644,189,65,94,76,109,34,Male,120,Bottoms,S,0,2023-07-25,Changed Mind,L,Kept,C02,Athletic Build,B02,"S: 0.92, M: 0.87",High
9645,153,59,82,82,108,46,Female,145,Bottoms,XS,1,2023-08-01,N/A,L,Kept,C01,Athletic Build,B02,"XS: 0.90, S: 0.85",High
9646,188,83,96,85,89,30,Male,106,Dresses,L,1,N/A,Incorrect Size,S,Kept,C02,Athletic Build,B01,"S: 0.92, M: 0.87",High
9647,168,59,80,74,105,49,Male,133,Dresses,M,1,2023-07-30,Incorrect Size,XL,Kept,C04,Average Build,B02,"M: 0.95, L: 0.80",Medium
9648,153,79,81,85,98,38,Female,143,Tops,S,1,2023-07-15,Incorrect Size,M,Returned,C03,Athletic Build,B03,"M: 0.95, L: 0.80",High
9649,179,79,109,72,86,24,Male,150,Tops,L,1,N/A,N/A,XL,Returned,C04,Tall and Athletic,B01,"XS: 0.90, S: 0.85",High
9650,168,74,98,89,93,26,Female,127,Tops,XL,1,2023-07-15,Defective,N/A,Returned,C02,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Low
9651,180,56,108,82,98,21,Female,130,Tops,XL,1,2023-07-15,Incorrect Size,N/A,Kept,C02,Average Build,B02,"XS: 0.90, S: 0.85",Medium
9652,180,69,88,81,111,38,Female,199,Dresses,S,1,N/A,Changed Mind,M,Returned,C01,Petite,B01,"M: 0.95, L: 0.80",Low
9653,158,66,87,83,99,43,Female,118,Bottoms,S,1,2023-07-20,Incorrect Size,M,Returned,C03,Tall and Athletic,B03,"S: 0.92, M: 0.87",Low
9654,162,52,91,70,88,35,Female,130,Dresses,XS,1,2023-07-20,Incorrect Size,L,Kept,C02,Average Build,B03,"S: 0.92, M: 0.87",Medium
9655,163,89,106,78,107,45,Male,190,Dresses,M,0,2023-07-25,Incorrect Size,N/A,Kept,C03,Petite,B02,"S: 0.92, M: 0.87",High
9656,159,85,106,69,110,49,Female,115,Dresses,S,0,2023-07-30,Changed Mind,N/A,Kept,C03,Athletic Build,B04,"S: 0.92, M: 0.87",Low
9657,180,75,94,72,90,43,Male,196,Bottoms,S,1,N/A,Incorrect Size,L,Kept,C04,Petite,B01,"XS: 0.90, S: 0.85",Medium
9658,186,59,104,72,98,22,Male,199,Bottoms,XS,0,2023-07-15,Changed Mind,S,Kept,C04,Athletic Build,B01,"L: 0.93, XL: 0.86",Medium
9659,172,83,102,82,89,48,Female,176,Dresses,XL,1,2023-07-20,Defective,S,Returned,C01,Average Build,B03,"XS: 0.90, S: 0.85",High
9660,176,63,86,94,111,29,Male,162,Bottoms,M,0,2023-07-30,Incorrect Size,L,Returned,C01,Average Build,B03,"L: 0.93, XL: 0.86",High
9661,155,57,100,73,95,31,Female,121,Dresses,XL,1,2023-08-01,N/A,N/A,Returned,C01,Tall and Athletic,B03,"M: 0.95, L: 0.80",Medium
9662,175,76,95,78,105,42,Female,112,Dresses,S,0,2023-07-30,Defective,N/A,Kept,C04,Average Build,B04,"M: 0.95, L: 0.80",Low
9663,151,59,86,78,98,49,Male,149,Tops,M,0,N/A,Changed Mind,S,Returned,C03,Athletic Build,B01,"S: 0.92, M: 0.87",Medium
9664,162,64,99,84,91,46,Female,101,Dresses,S,0,N/A,Changed Mind,M,Kept,C02,Average Build,B02,"L: 0.93, XL: 0.86",High
9665,168,86,100,78,98,48,Male,175,Dresses,XS,1,N/A,Changed Mind,M,Kept,C01,Athletic Build,B03,"S: 0.92, M: 0.87",Low
9666,150,71,91,81,97,21,Male,155,Dresses,XS,0,2023-07-20,Incorrect Size,L,Returned,C03,Athletic Build,B04,"S: 0.92, M: 0.87",Low
9667,189,80,96,94,102,44,Male,125,Tops,XL,0,2023-07-25,Defective,M,Kept,C04,Athletic Build,B04,"XS: 0.90, S: 0.85",Medium
9668,181,51,90,66,109,48,Female,147,Bottoms,L,1,2023-07-25,Changed Mind,S,Kept,C03,Athletic Build,B03,"L: 0.93, XL: 0.86",High
9669,171,80,83,78,86,48,Male,173,Tops,XL,0,2023-07-25,Incorrect Size,XL,Returned,C02,Petite,B03,"L: 0.93, XL: 0.86",High
9670,178,63,98,91,93,27,Female,139,Bottoms,M,0,2023-07-30,Changed Mind,L,Kept,C03,Athletic Build,B02,"S: 0.92, M: 0.87",Medium
9671,151,59,81,86,95,44,Male,127,Tops,XS,1,2023-07-30,Defective,N/A,Returned,C04,Average Build,B01,"XS: 0.90, S: 0.85",Low
9672,189,79,81,85,104,28,Male,193,Bottoms,XL,1,2023-07-20,Incorrect Size,XL,Kept,C01,Athletic Build,B03,"S: 0.92, M: 0.87",High
9673,187,85,103,76,113,42,Female,150,Tops,XS,1,N/A,N/A,S,Kept,C01,Petite,B04,"XS: 0.90, S: 0.85",Medium
9674,160,89,96,87,110,39,Male,191,Dresses,L,0,N/A,Incorrect Size,N/A,Returned,C01,Athletic Build,B04,"S: 0.92, M: 0.87",Low
9675,166,64,103,89,95,31,Male,155,Bottoms,XL,0,2023-07-15,Defective,M,Returned,C01,Tall and Athletic,B04,"S: 0.92, M: 0.87",Medium
9676,157,63,88,80,110,47,Male,128,Tops,XS,0,2023-07-15,N/A,L,Kept,C01,Average Build,B02,"M: 0.95, L: 0.80",Low
9677,171,80,101,86,90,24,Female,157,Tops,S,0,2023-07-15,Changed Mind,M,Kept,C03,Athletic Build,B04,"XS: 0.90, S: 0.85",Low
9678,153,78,80,70,85,42,Female,182,Tops,L,0,2023-07-30,Defective,L,Kept,C01,Athletic Build,B03,"S: 0.92, M: 0.87",High
9679,160,76,89,82,89,32,Male,179,Bottoms,S,1,2023-07-25,Changed Mind,S,Kept,C01,Average Build,B01,"M: 0.95, L: 0.80",High
9680,157,70,107,71,106,24,Male,116,Dresses,M,0,2023-07-20,Defective,S,Kept,C04,Tall and Athletic,B02,"M: 0.95, L: 0.80",Medium
9681,158,58,102,66,109,47,Female,187,Tops,L,1,2023-07-25,Changed Mind,N/A,Kept,C01,Average Build,B01,"L: 0.93, XL: 0.86",Medium
9682,175,69,94,77,98,45,Female,194,Bottoms,XS,0,N/A,Incorrect Size,L,Kept,C01,Average Build,B04,"S: 0.92, M: 0.87",Low
9683,151,84,100,87,109,34,Female,156,Bottoms,S,1,2023-07-15,N/A,XL,Returned,C02,Average Build,B01,"L: 0.93, XL: 0.86",Medium
9684,165,64,94,72,100,43,Male,135,Dresses,M,0,2023-07-25,Incorrect Size,M,Kept,C03,Average Build,B03,"L: 0.93, XL: 0.86",High
9685,180,73,104,76,93,40,Male,128,Dresses,S,0,N/A,Defective,L,Returned,C03,Average Build,B02,"L: 0.93, XL: 0.86",High
9686,155,65,102,65,114,24,Female,146,Dresses,L,0,2023-07-15,N/A,XL,Kept,C01,Average Build,B01,"M: 0.95, L: 0.80",Low
9687,170,85,100,73,103,24,Female,167,Bottoms,S,1,2023-07-25,Incorrect Size,M,Kept,C02,Petite,B04,"L: 0.93, XL: 0.86",Low
9688,175,60,108,72,113,23,Male,116,Bottoms,S,1,2023-07-25,Defective,S,Returned,C02,Average Build,B03,"M: 0.95, L: 0.80",Medium
9689,168,57,81,73,104,46,Male,179,Dresses,XL,1,2023-07-25,N/A,S,Kept,C02,Average Build,B04,"S: 0.92, M: 0.87",High
9690,177,52,93,69,92,47,Female,183,Tops,XS,1,2023-08-01,Incorrect Size,N/A,Kept,C04,Tall and Athletic,B03,"L: 0.93, XL: 0.86",Medium
9691,157,68,83,77,92,46,Female,174,Dresses,S,1,2023-08-01,Changed Mind,S,Returned,C01,Average Build,B02,"M: 0.95, L: 0.80",High
9692,163,52,97,78,100,47,Male,149,Dresses,XL,0,2023-07-15,N/A,S,Kept,C02,Athletic Build,B03,"M: 0.95, L: 0.80",High
9693,173,85,88,68,102,42,Female,168,Dresses,XS,1,2023-07-30,Changed Mind,S,Returned,C02,Athletic Build,B03,"S: 0.92, M: 0.87",Low
9694,186,74,81,81,92,35,Male,122,Dresses,L,0,2023-07-15,N/A,L,Kept,C01,Tall and Athletic,B01,"M: 0.95, L: 0.80",High
9695,175,85,81,73,107,37,Male,118,Tops,L,1,2023-07-20,Incorrect Size,N/A,Returned,C01,Tall and Athletic,B01,"M: 0.95, L: 0.80",Medium
9696,180,60,97,94,93,29,Male,122,Tops,XL,1,2023-08-01,Defective,L,Returned,C02,Tall and Athletic,B01,"S: 0.92, M: 0.87",Low
9697,181,65,96,84,89,48,Female,116,Dresses,XL,1,2023-07-15,Incorrect Size,XL,Kept,C03,Tall and Athletic,B03,"S: 0.92, M: 0.87",Low
9698,151,66,88,79,86,39,Male,156,Bottoms,L,0,2023-07-25,Incorrect Size,S,Kept,C01,Petite,B02,"XS: 0.90, S: 0.85",Low
9699,174,73,87,84,105,46,Female,103,Bottoms,M,1,N/A,N/A,XL,Kept,C03,Athletic Build,B03,"M: 0.95, L: 0.80",Medium
9700,151,66,81,68,98,22,Female,153,Tops,XS,0,N/A,Changed Mind,XL,Returned,C03,Petite,B04,"M: 0.95, L: 0.80",Medium
9701,150,69,81,66,102,29,Male,135,Dresses,XS,0,2023-07-25,Incorrect Size,L,Kept,C03,Average Build,B04,"XS: 0.90, S: 0.85",High
9702,185,71,84,92,97,32,Female,180,Bottoms,XL,0,2023-07-30,Changed Mind,S,Returned,C01,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Medium
9703,161,55,91,91,96,43,Male,185,Tops,XS,1,2023-07-30,N/A,L,Returned,C03,Petite,B02,"XS: 0.90, S: 0.85",High
9704,158,56,108,77,99,42,Female,121,Tops,M,1,2023-07-15,Defective,M,Returned,C01,Petite,B02,"M: 0.95, L: 0.80",Medium
9705,185,63,109,68,105,22,Male,165,Tops,XS,1,2023-07-15,N/A,M,Kept,C01,Athletic Build,B04,"L: 0.93, XL: 0.86",Medium
9706,177,60,107,82,99,23,Male,157,Tops,XL,0,N/A,Changed Mind,S,Kept,C03,Petite,B04,"L: 0.93, XL: 0.86",High
9707,187,61,95,88,113,32,Male,194,Dresses,S,1,2023-07-25,Changed Mind,XL,Kept,C02,Average Build,B01,"L: 0.93, XL: 0.86",High
9708,182,54,93,80,109,33,Male,147,Tops,S,1,2023-07-25,Changed Mind,L,Kept,C02,Average Build,B04,"M: 0.95, L: 0.80",Medium
9709,171,54,99,87,107,23,Male,134,Bottoms,XL,1,2023-07-15,Incorrect Size,XL,Kept,C01,Athletic Build,B01,"XS: 0.90, S: 0.85",High
9710,174,69,81,91,107,31,Female,148,Dresses,S,1,2023-07-20,Changed Mind,M,Kept,C03,Athletic Build,B02,"XS: 0.90, S: 0.85",Low
9711,167,64,103,74,85,35,Female,139,Tops,XS,1,2023-08-01,Changed Mind,L,Returned,C03,Athletic Build,B03,"XS: 0.90, S: 0.85",Medium
9712,155,75,87,66,109,29,Male,187,Bottoms,XL,1,2023-07-15,Incorrect Size,L,Kept,C04,Athletic Build,B03,"S: 0.92, M: 0.87",Low
9713,167,82,108,78,106,42,Female,198,Bottoms,XL,0,2023-08-01,Changed Mind,L,Returned,C02,Petite,B01,"M: 0.95, L: 0.80",High
9714,165,79,83,66,91,43,Female,130,Bottoms,XL,1,2023-07-15,Incorrect Size,S,Kept,C03,Average Build,B04,"S: 0.92, M: 0.87",Low
9715,164,73,109,82,97,39,Male,150,Dresses,S,0,2023-07-30,Defective,S,Returned,C01,Tall and Athletic,B02,"M: 0.95, L: 0.80",Medium
9716,157,72,99,65,112,43,Male,197,Dresses,L,1,2023-08-01,Incorrect Size,S,Returned,C01,Average Build,B03,"L: 0.93, XL: 0.86",Low
9717,162,58,88,77,102,36,Male,116,Bottoms,S,1,2023-07-15,Incorrect Size,L,Returned,C03,Tall and Athletic,B02,"M: 0.95, L: 0.80",High
9718,156,52,99,70,85,48,Male,194,Dresses,XL,1,2023-07-15,Changed Mind,XL,Kept,C04,Average Build,B03,"M: 0.95, L: 0.80",High
9719,166,85,105,86,95,44,Male,103,Tops,XS,0,2023-07-20,N/A,N/A,Kept,C02,Athletic Build,B04,"L: 0.93, XL: 0.86",High
9720,181,56,106,81,97,26,Female,161,Tops,L,0,N/A,Incorrect Size,XL,Kept,C03,Tall and Athletic,B02,"S: 0.92, M: 0.87",Low
9721,171,71,104,91,104,23,Female,102,Tops,XL,1,N/A,N/A,M,Kept,C01,Average Build,B04,"L: 0.93, XL: 0.86",Low
9722,162,63,98,81,112,43,Female,126,Dresses,S,0,2023-07-15,Defective,M,Kept,C04,Athletic Build,B02,"M: 0.95, L: 0.80",Low
9723,172,78,81,86,93,31,Male,118,Dresses,M,1,2023-07-25,Incorrect Size,S,Kept,C04,Average Build,B03,"S: 0.92, M: 0.87",Low
9724,178,65,95,75,114,29,Female,166,Dresses,XL,1,2023-07-15,Changed Mind,N/A,Returned,C01,Tall and Athletic,B03,"XS: 0.90, S: 0.85",Medium
9725,171,83,90,70,109,21,Male,140,Bottoms,XS,1,2023-07-30,Defective,S,Returned,C01,Tall and Athletic,B02,"L: 0.93, XL: 0.86",Medium
9726,150,59,87,84,114,33,Male,103,Tops,M,0,2023-07-20,Incorrect Size,XL,Kept,C02,Athletic Build,B03,"XS: 0.90, S: 0.85",High
9727,178,56,91,67,100,27,Male,117,Bottoms,M,0,2023-07-15,Incorrect Size,S,Returned,C01,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Low
9728,154,74,82,78,95,29,Male,124,Bottoms,S,0,N/A,Changed Mind,M,Returned,C01,Athletic Build,B01,"L: 0.93, XL: 0.86",Medium
9729,184,76,92,89,87,25,Female,102,Tops,S,0,2023-07-15,Changed Mind,M,Kept,C03,Petite,B02,"S: 0.92, M: 0.87",High
9730,159,64,81,70,101,42,Male,170,Dresses,L,0,2023-08-01,Changed Mind,S,Returned,C03,Average Build,B04,"XS: 0.90, S: 0.85",High
9731,168,81,92,81,86,42,Female,140,Bottoms,XL,1,2023-07-20,Incorrect Size,XL,Returned,C04,Average Build,B04,"XS: 0.90, S: 0.85",High
9732,186,77,106,67,93,21,Male,126,Bottoms,L,0,2023-07-20,N/A,L,Kept,C02,Athletic Build,B03,"L: 0.93, XL: 0.86",High
9733,156,58,87,81,93,33,Female,157,Dresses,L,1,2023-07-25,Changed Mind,XL,Returned,C02,Petite,B03,"XS: 0.90, S: 0.85",Low
9734,184,56,94,83,100,30,Female,149,Dresses,M,0,2023-07-25,N/A,S,Returned,C03,Average Build,B03,"XS: 0.90, S: 0.85",Medium
9735,162,65,103,82,112,21,Male,157,Tops,S,0,2023-07-25,Changed Mind,XL,Kept,C01,Tall and Athletic,B01,"M: 0.95, L: 0.80",Low
9736,159,75,100,69,85,23,Female,156,Bottoms,M,0,2023-07-15,N/A,M,Returned,C04,Athletic Build,B01,"XS: 0.90, S: 0.85",Low
9737,151,84,88,79,109,25,Female,170,Tops,XL,1,N/A,Incorrect Size,N/A,Returned,C01,Tall and Athletic,B02,"L: 0.93, XL: 0.86",Low
9738,155,66,90,67,101,23,Male,176,Bottoms,L,1,2023-07-30,Incorrect Size,M,Returned,C01,Petite,B03,"S: 0.92, M: 0.87",Low
9739,157,72,101,87,94,41,Female,121,Tops,L,1,N/A,Incorrect Size,M,Returned,C03,Athletic Build,B02,"M: 0.95, L: 0.80",Medium
9740,185,57,100,72,104,24,Female,116,Tops,XL,0,2023-07-20,N/A,L,Kept,C01,Average Build,B02,"XS: 0.90, S: 0.85",High
9741,174,51,107,71,89,25,Female,106,Dresses,L,0,N/A,N/A,S,Kept,C03,Athletic Build,B03,"M: 0.95, L: 0.80",High
9742,189,80,82,82,92,28,Male,134,Bottoms,S,0,2023-07-15,Defective,L,Returned,C02,Average Build,B03,"M: 0.95, L: 0.80",High
9743,156,81,86,74,97,41,Male,159,Tops,S,1,2023-07-25,Changed Mind,L,Returned,C04,Petite,B04,"L: 0.93, XL: 0.86",High
9744,172,78,93,90,105,41,Female,167,Dresses,L,1,N/A,N/A,S,Returned,C01,Tall and Athletic,B03,"S: 0.92, M: 0.87",High
9745,168,52,94,87,89,35,Female,141,Dresses,XL,1,2023-07-20,Changed Mind,XL,Kept,C04,Athletic Build,B04,"L: 0.93, XL: 0.86",Medium
9746,171,57,88,74,88,30,Female,119,Dresses,M,0,2023-07-20,Defective,N/A,Returned,C03,Tall and Athletic,B01,"S: 0.92, M: 0.87",Medium
9747,162,51,99,83,109,30,Female,129,Bottoms,L,0,2023-07-30,Defective,L,Returned,C04,Average Build,B04,"L: 0.93, XL: 0.86",Medium
